===============================================================================
Id,AAPL,len,datetime,open,high,low,close,volume,openinterest,adjclose,SmaCross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
901,AAPL,901,2017-07-31 23:59:59.999989,143.68,144.09,141.98,142.56,20705387.0,0.0,142.556168,SmaCross,901,736541.9999999999,Broker,901,9896.880000000003,10039.440000000002,BuySell,901,,,Trades - Net Profit/Loss,901,,
902,AAPL,902,2017-08-01 23:59:59.999989,142.91,143.98,142.25,143.82,36900341.0,0.0,143.821396,SmaCross,902,736542.9999999999,Broker,902,9896.880000000003,10040.700000000003,BuySell,902,,,Trades - Net Profit/Loss,902,,
903,AAPL,903,2017-08-02 23:59:59.999989,152.67,153.12,149.68,150.62,72965620.0,0.0,150.617081,SmaCross,903,736543.9999999999,Broker,903,9896.880000000003,10047.500000000004,BuySell,903,,,Trades - Net Profit/Loss,903,,
904,AAPL,904,2017-08-03 23:59:59.999989,150.53,150.68,148.59,149.11,28270832.0,0.0,149.112244,SmaCross,904,736544.9999999999,Broker,904,9896.880000000003,10045.990000000003,BuySell,904,,,Trades - Net Profit/Loss,904,,
905,AAPL,905,2017-08-04 23:59:59.999989,149.59,150.87,149.23,149.9,21450308.0,0.0,149.898209,SmaCross,905,736545.9999999999,Broker,905,9896.880000000003,10046.780000000002,BuySell,905,,,Trades - Net Profit/Loss,905,,
906,AAPL,906,2017-08-07 23:59:59.999989,150.54,152.32,150.17,152.22,22817456.0,0.0,152.217773,SmaCross,906,736548.9999999999,Broker,906,9896.880000000003,10049.100000000002,BuySell,906,,,Trades - Net Profit/Loss,906,,
907,AAPL,907,2017-08-08 23:59:59.999989,152.02,155.11,151.7,153.44,37773904.0,0.0,153.435043,SmaCross,907,736549.9999999999,Broker,907,9896.880000000003,10050.320000000003,BuySell,907,,,Trades - Net Profit/Loss,907,,
908,AAPL,908,2017-08-09 23:59:59.999989,152.65,154.58,152.51,154.37,27263202.0,0.0,154.374359,SmaCross,908,736550.9999999999,Broker,908,9896.880000000003,10051.250000000004,BuySell,908,,,Trades - Net Profit/Loss,908,,
909,AAPL,909,2017-08-10 23:59:59.999989,153.86,153.96,148.79,149.46,42404931.0,0.0,149.457245,SmaCross,909,736551.9999999999,Broker,909,9896.880000000003,10046.340000000002,BuySell,909,,,Trades - Net Profit/Loss,909,,
910,AAPL,910,2017-08-11 23:59:59.999989,150.69,152.58,150.18,151.54,27287082.0,0.0,151.535736,SmaCross,910,736552.9999999999,Broker,910,9896.880000000003,10048.420000000004,BuySell,910,,,Trades - Net Profit/Loss,910,,
911,AAPL,911,2017-08-14 23:59:59.999989,153.31,154.16,152.76,153.82,22990505.0,0.0,153.816269,SmaCross,911,736555.9999999999,Broker,911,9896.880000000003,10050.700000000003,BuySell,911,,,Trades - Net Profit/Loss,911,,
912,AAPL,912,2017-08-15 23:59:59.999989,154.6,156.08,154.1,155.5,30621343.0,0.0,155.500198,SmaCross,912,736556.9999999999,Broker,912,9896.880000000003,10052.380000000003,BuySell,912,,,Trades - Net Profit/Loss,912,,
913,AAPL,913,2017-08-16 23:59:59.999989,155.83,156.38,154.1,154.87,28757068.0,0.0,154.874756,SmaCross,913,736557.9999999999,Broker,913,9896.880000000003,10051.750000000004,BuySell,913,,,Trades - Net Profit/Loss,913,,
914,AAPL,914,2017-08-17 23:59:59.999989,154.46,154.64,151.88,151.9,29036626.0,0.0,151.901367,SmaCross,914,736558.9999999999,Broker,914,9896.880000000003,10048.780000000002,BuySell,914,,,Trades - Net Profit/Loss,914,,
915,AAPL,915,2017-08-18 23:59:59.999989,151.9,153.48,150.8,151.55,28504015.0,0.0,151.554993,SmaCross,915,736559.9999999999,Broker,915,9896.880000000003,10048.430000000002,BuySell,915,,,Trades - Net Profit/Loss,915,,
916,AAPL,916,2017-08-21 23:59:59.999989,151.55,151.93,149.26,151.28,27402854.0,0.0,151.275925,SmaCross,916,736562.9999999999,Broker,916,9896.880000000003,10048.160000000003,BuySell,916,,,Trades - Net Profit/Loss,916,,
917,AAPL,917,2017-08-22 23:59:59.999989,152.26,153.96,152.06,153.75,22452080.0,0.0,153.748917,SmaCross,917,736563.9999999999,Broker,917,9896.880000000003,10050.630000000003,BuySell,917,,,Trades - Net Profit/Loss,917,,
918,AAPL,918,2017-08-23 23:59:59.999989,153.07,154.41,152.88,153.94,20160070.0,0.0,153.94133,SmaCross,918,736564.9999999999,Broker,918,9896.880000000003,10050.820000000003,BuySell,918,,,Trades - Net Profit/Loss,918,,
919,AAPL,919,2017-08-24 23:59:59.999989,154.37,154.67,152.57,153.26,20596336.0,0.0,153.258148,SmaCross,919,736565.9999999999,Broker,919,9896.880000000003,10050.140000000003,BuySell,919,,,Trades - Net Profit/Loss,919,,
920,AAPL,920,2017-08-25 23:59:59.999989,153.62,154.5,153.26,153.83,26479604.0,0.0,153.825897,SmaCross,920,736566.9999999999,Broker,920,9896.880000000003,10050.710000000003,BuySell,920,,,Trades - Net Profit/Loss,920,,
921,AAPL,921,2017-08-28 23:59:59.999989,154.1,155.89,153.89,155.38,26984567.0,0.0,155.375107,SmaCross,921,736569.9999999999,Broker,921,9896.880000000003,10052.260000000002,BuySell,921,,,Trades - Net Profit/Loss,921,,
922,AAPL,922,2017-08-29 23:59:59.999989,154.06,156.96,153.96,156.76,30674755.0,0.0,156.760773,SmaCross,922,736570.9999999999,Broker,922,9896.880000000003,10053.640000000003,BuySell,922,,,Trades - Net Profit/Loss,922,,
923,AAPL,923,2017-08-30 23:59:59.999989,157.62,157.7,156.47,157.18,28339302.0,0.0,157.184158,SmaCross,923,736571.9999999999,Broker,923,9896.880000000003,10054.060000000003,BuySell,923,,,Trades - Net Profit/Loss,923,,
924,AAPL,924,2017-08-31 23:59:59.999989,157.46,158.31,157.31,157.81,27835797.0,0.0,157.809616,SmaCross,924,736572.9999999999,Broker,924,9896.880000000003,10054.690000000002,BuySell,924,,,Trades - Net Profit/Loss,924,,
925,AAPL,925,2017-09-01 23:59:59.999989,158.58,158.71,157.45,157.86,17241916.0,0.0,157.857742,SmaCross,925,736573.9999999999,Broker,925,9896.880000000003,10054.740000000003,BuySell,925,,,Trades - Net Profit/Loss,925,,
926,AAPL,926,2017-09-05 23:59:59.999989,157.57,158.05,154.5,155.96,30624460.0,0.0,155.962082,SmaCross,926,736577.9999999999,Broker,926,9896.880000000003,10052.840000000002,BuySell,926,,,Trades - Net Profit/Loss,926,,
927,AAPL,927,2017-09-06 23:59:59.999989,156.57,156.84,154.46,155.8,22501032.0,0.0,155.798492,SmaCross,927,736578.9999999999,Broker,927,9896.880000000003,10052.680000000002,BuySell,927,,,Trades - Net Profit/Loss,927,,
928,AAPL,928,2017-09-07 23:59:59.999989,155.97,156.12,154.31,155.17,22788687.0,0.0,155.173035,SmaCross,928,736579.9999999999,Broker,928,9896.880000000003,10052.050000000003,BuySell,928,,,Trades - Net Profit/Loss,928,,
929,AAPL,929,2017-09-08 23:59:59.999989,154.79,155.07,152.55,152.64,29733841.0,0.0,152.642319,SmaCross,929,736580.9999999999,Broker,929,9896.880000000003,10049.520000000002,BuySell,929,,,Trades - Net Profit/Loss,929,,
930,AAPL,930,2017-09-11 23:59:59.999989,154.44,155.93,153.85,155.4,32819615.0,0.0,155.403992,SmaCross,930,736583.9999999999,Broker,930,9896.880000000003,10052.280000000002,BuySell,930,,,Trades - Net Profit/Loss,930,,
931,AAPL,931,2017-09-12 23:59:59.999989,156.47,157.77,152.78,154.79,74527108.0,0.0,154.788162,SmaCross,931,736584.9999999999,Broker,931,9896.880000000003,10051.670000000004,BuySell,931,,,Trades - Net Profit/Loss,931,,
932,AAPL,932,2017-09-13 23:59:59.999989,153.84,153.92,151.95,153.62,46668973.0,0.0,153.623825,SmaCross,932,736585.9999999999,Broker,932,9896.880000000003,10050.500000000004,BuySell,932,,,Trades - Net Profit/Loss,932,,
933,AAPL,933,2017-09-14 23:59:59.999989,152.99,153.38,152.12,152.31,24692761.0,0.0,152.305511,SmaCross,933,736586.9999999999,Broker,933,9896.880000000003,10049.190000000002,BuySell,933,,,Trades - Net Profit/Loss,933,,
934,AAPL,934,2017-09-15 23:59:59.999989,152.49,154.89,152.04,153.85,51041218.0,0.0,153.845123,SmaCross,934,736587.9999999999,Broker,934,9896.880000000003,10050.730000000003,BuySell,934,,,Trades - Net Profit/Loss,934,,
935,AAPL,935,2017-09-18 23:59:59.999989,154.07,154.44,152.04,152.68,29378321.0,0.0,152.680801,SmaCross,935,736590.9999999999,Broker,935,9896.880000000003,10049.560000000003,BuySell,935,,,Trades - Net Profit/Loss,935,,
936,AAPL,936,2017-09-19 23:59:59.999989,153.49,153.74,152.46,152.74,21626935.0,0.0,152.738541,SmaCross,936,736591.9999999999,Broker,936,9896.880000000003,10049.620000000003,BuySell,936,,,Trades - Net Profit/Loss,936,,
937,AAPL,937,2017-09-20 23:59:59.999989,151.94,152.29,148.02,150.18,55028518.0,0.0,150.178955,SmaCross,937,736592.9999999999,Broker,937,10048.820000000003,10048.820000000003,BuySell,937,,154.57434999999998,Trades - Net Profit/Loss,937,6.72999999999999,
938,AAPL,938,2017-09-21 23:59:59.999989,149.92,149.92,146.98,147.6,38983165.0,0.0,147.600113,SmaCross,938,736593.9999999999,Broker,938,10048.820000000003,10048.820000000003,BuySell,938,,,Trades - Net Profit/Loss,938,,
939,AAPL,939,2017-09-22 23:59:59.999989,145.82,146.52,144.88,146.16,48475155.0,0.0,146.156723,SmaCross,939,736594.9999999999,Broker,939,10048.820000000003,10048.820000000003,BuySell,939,,,Trades - Net Profit/Loss,939,,
940,AAPL,940,2017-09-25 23:59:59.999989,144.33,146.1,143.53,144.87,46128475.0,0.0,144.86731,SmaCross,940,736597.9999999999,Broker,940,10048.820000000003,10048.820000000003,BuySell,940,,,Trades - Net Profit/Loss,940,,
941,AAPL,941,2017-09-26 23:59:59.999989,146.05,148.11,145.96,147.36,38098062.0,0.0,147.359528,SmaCross,941,736598.9999999999,Broker,941,10048.820000000003,10048.820000000003,BuySell,941,,,Trades - Net Profit/Loss,941,,
942,AAPL,942,2017-09-27 23:59:59.999989,147.99,148.88,147.74,148.41,26504652.0,0.0,148.408386,SmaCross,942,736599.9999999999,Broker,942,10048.820000000003,10048.820000000003,BuySell,942,,,Trades - Net Profit/Loss,942,,
943,AAPL,943,2017-09-28 23:59:59.999989,148.08,148.46,146.94,147.49,22868704.0,0.0,147.494278,SmaCross,943,736600.9999999999,Broker,943,10048.820000000003,10048.820000000003,BuySell,943,,,Trades - Net Profit/Loss,943,,
944,AAPL,944,2017-09-29 23:59:59.999989,147.43,148.31,146.26,148.3,27331464.0,0.0,148.302521,SmaCross,944,736601.9999999999,Broker,944,10048.820000000003,10048.820000000003,BuySell,944,,,Trades - Net Profit/Loss,944,,
945,AAPL,945,2017-10-02 23:59:59.999989,148.44,148.62,146.96,148.0,19432295.0,0.0,148.004257,SmaCross,945,736604.9999999999,Broker,945,10048.820000000003,10048.820000000003,BuySell,945,,,Trades - Net Profit/Loss,945,,
946,AAPL,946,2017-10-03 23:59:59.999989,148.2,149.24,148.1,148.65,16866965.0,0.0,148.648956,SmaCross,946,736605.9999999999,Broker,946,10048.820000000003,10048.820000000003,BuySell,946,,,Trades - Net Profit/Loss,946,,
947,AAPL,947,2017-10-04 23:59:59.999989,147.83,148.05,146.71,147.69,20954763.0,0.0,147.686707,SmaCross,947,736606.9999999999,Broker,947,10048.820000000003,10048.820000000003,BuySell,947,,,Trades - Net Profit/Loss,947,,
948,AAPL,948,2017-10-05 23:59:59.999989,148.36,149.57,148.24,149.52,22118700.0,0.0,149.524597,SmaCross,948,736607.9999999999,Broker,948,10048.820000000003,10048.820000000003,BuySell,948,,,Trades - Net Profit/Loss,948,,
949,AAPL,949,2017-10-06 23:59:59.999989,149.12,149.62,148.73,149.44,18090449.0,0.0,149.437988,SmaCross,949,736608.9999999999,Broker,949,10048.820000000003,10048.820000000003,BuySell,949,,,Trades - Net Profit/Loss,949,,
950,AAPL,950,2017-10-09 23:59:59.999989,149.93,150.81,149.62,149.96,16900845.0,0.0,149.957611,SmaCross,950,736611.9999999999,Broker,950,10048.820000000003,10048.820000000003,BuySell,950,,,Trades - Net Profit/Loss,950,,
951,AAPL,951,2017-10-10 23:59:59.999989,150.17,152.04,149.25,150.02,16229609.0,0.0,150.015335,SmaCross,951,736612.9999999999,Broker,951,10048.820000000003,10048.820000000003,BuySell,951,,,Trades - Net Profit/Loss,951,,
952,AAPL,952,2017-10-11 23:59:59.999989,150.08,151.05,149.87,150.64,17568753.0,0.0,150.640839,SmaCross,952,736613.9999999999,Broker,952,10048.820000000003,10048.820000000003,BuySell,952,,,Trades - Net Profit/Loss,952,,
953,AAPL,953,2017-10-12 23:59:59.999989,150.45,151.43,149.85,150.11,16757636.0,0.0,150.111603,SmaCross,953,736614.9999999999,Broker,953,10048.820000000003,10048.820000000003,BuySell,953,,,Trades - Net Profit/Loss,953,,
954,AAPL,954,2017-10-13 23:59:59.999989,150.81,151.34,150.51,151.06,17037292.0,0.0,151.06424,SmaCross,954,736615.9999999999,Broker,954,10048.820000000003,10048.820000000003,BuySell,954,,,Trades - Net Profit/Loss,954,,
955,AAPL,955,2017-10-16 23:59:59.999989,151.94,153.96,151.7,153.85,25067714.0,0.0,153.845123,SmaCross,955,736618.9999999999,Broker,955,10048.820000000003,10048.820000000003,BuySell,955,,,Trades - Net Profit/Loss,955,,
956,AAPL,956,2017-10-17 23:59:59.999989,153.75,154.8,153.22,154.41,19742506.0,0.0,154.412857,SmaCross,956,736619.9999999999,Broker,956,10048.820000000003,10048.820000000003,BuySell,956,,,Trades - Net Profit/Loss,956,,
957,AAPL,957,2017-10-18 23:59:59.999989,154.36,154.64,153.58,153.73,17016507.0,0.0,153.729675,SmaCross,957,736620.9999999999,Broker,957,10048.820000000003,10048.820000000003,BuySell,957,,,Trades - Net Profit/Loss,957,,
958,AAPL,958,2017-10-19 23:59:59.999989,150.83,151.15,149.17,150.09,44254648.0,0.0,150.092331,SmaCross,958,736621.9999999999,Broker,958,9897.990000000003,10048.080000000004,BuySell,958,146.93245,,Trades - Net Profit/Loss,958,,
959,AAPL,959,2017-10-20 23:59:59.999989,150.7,151.8,150.07,150.35,24914528.0,0.0,150.352158,SmaCross,959,736622.9999999999,Broker,959,9897.990000000003,10048.340000000004,BuySell,959,,,Trades - Net Profit/Loss,959,,
960,AAPL,960,2017-10-23 23:59:59.999989,150.97,151.74,149.63,150.28,22846675.0,0.0,150.275177,SmaCross,960,736625.9999999999,Broker,960,9897.990000000003,10048.270000000004,BuySell,960,,,Trades - Net Profit/Loss,960,,
961,AAPL,961,2017-10-24 23:59:59.999989,150.39,151.48,150.3,151.17,18453760.0,0.0,151.170074,SmaCross,961,736626.9999999999,Broker,961,9897.990000000003,10049.160000000003,BuySell,961,,,Trades - Net Profit/Loss,961,,
962,AAPL,962,2017-10-25 23:59:59.999989,150.99,151.6,149.41,150.51,22038988.0,0.0,150.506119,SmaCross,962,736627.9999999999,Broker,962,9897.990000000003,10048.500000000004,BuySell,962,,,Trades - Net Profit/Loss,962,,
963,AAPL,963,2017-10-26 23:59:59.999989,151.3,151.87,150.86,151.47,17667381.0,0.0,151.468338,SmaCross,963,736628.9999999999,Broker,963,9897.990000000003,10049.460000000003,BuySell,963,,,Trades - Net Profit/Loss,963,,
964,AAPL,964,2017-10-27 23:59:59.999989,153.28,157.42,152.71,156.9,46198006.0,0.0,156.895462,SmaCross,964,736629.9999999999,Broker,964,9897.990000000003,10054.890000000003,BuySell,964,,,Trades - Net Profit/Loss,964,,
965,AAPL,965,2017-10-30 23:59:59.999989,157.7,161.73,157.54,160.43,46454272.0,0.0,160.426956,SmaCross,965,736632.9999999999,Broker,965,9897.990000000003,10058.420000000004,BuySell,965,,,Trades - Net Profit/Loss,965,,
966,AAPL,966,2017-10-31 23:59:59.999989,161.56,163.25,160.64,162.66,37460806.0,0.0,162.659363,SmaCross,966,736633.9999999999,Broker,966,9897.990000000003,10060.650000000003,BuySell,966,,,Trades - Net Profit/Loss,966,,
967,AAPL,967,2017-11-01 23:59:59.999989,163.46,163.53,159.36,160.59,34957307.0,0.0,160.59053,SmaCross,967,736634.9999999999,Broker,967,9897.990000000003,10058.580000000004,BuySell,967,,,Trades - Net Profit/Loss,967,,
968,AAPL,968,2017-11-02 23:59:59.999989,160.31,162.14,159.04,161.76,43017131.0,0.0,161.764496,SmaCross,968,736635.9999999999,Broker,968,9897.990000000003,10059.750000000004,BuySell,968,,,Trades - Net Profit/Loss,968,,
969,AAPL,969,2017-11-03 23:59:59.999989,167.43,167.68,164.66,165.99,61728619.0,0.0,165.988785,SmaCross,969,736636.9999999999,Broker,969,9897.990000000003,10063.980000000003,BuySell,969,,,Trades - Net Profit/Loss,969,,
970,AAPL,970,2017-11-06 23:59:59.999989,165.86,168.38,165.24,167.67,36400274.0,0.0,167.672714,SmaCross,970,736639.9999999999,Broker,970,9897.990000000003,10065.660000000003,BuySell,970,,,Trades - Net Profit/Loss,970,,
971,AAPL,971,2017-11-07 23:59:59.999989,167.35,168.63,167.05,168.21,25317129.0,0.0,168.211563,SmaCross,971,736640.9999999999,Broker,971,9897.990000000003,10066.200000000003,BuySell,971,,,Trades - Net Profit/Loss,971,,
972,AAPL,972,2017-11-08 23:59:59.999989,168.07,169.59,167.75,169.59,25367010.0,0.0,169.587601,SmaCross,972,736641.9999999999,Broker,972,9897.990000000003,10067.580000000004,BuySell,972,,,Trades - Net Profit/Loss,972,,
973,AAPL,973,2017-11-09 23:59:59.999989,168.5,169.45,166.6,169.24,30639111.0,0.0,169.241196,SmaCross,973,736642.9999999999,Broker,973,9897.990000000003,10067.230000000003,BuySell,973,,,Trades - Net Profit/Loss,973,,
974,AAPL,974,2017-11-10 23:59:59.999989,169.11,169.37,168.29,168.68,26038278.0,0.0,168.681061,SmaCross,974,736643.9999999999,Broker,974,9897.990000000003,10066.670000000004,BuySell,974,,,Trades - Net Profit/Loss,974,,
975,AAPL,975,2017-11-13 23:59:59.999989,167.55,168.52,167.45,168.01,17585041.0,0.0,168.005066,SmaCross,975,736646.9999999999,Broker,975,9897.990000000003,10066.000000000004,BuySell,975,,,Trades - Net Profit/Loss,975,,
976,AAPL,976,2017-11-14 23:59:59.999989,167.11,167.53,165.31,165.47,25662390.0,0.0,165.46524,SmaCross,976,736647.9999999999,Broker,976,9897.990000000003,10063.460000000003,BuySell,976,,,Trades - Net Profit/Loss,976,,
977,AAPL,977,2017-11-15 23:59:59.999989,164.14,164.48,162.61,163.28,30193347.0,0.0,163.282715,SmaCross,977,736648.9999999999,Broker,977,9897.990000000003,10061.270000000004,BuySell,977,,,Trades - Net Profit/Loss,977,,
978,AAPL,978,2017-11-16 23:59:59.999989,165.31,165.98,164.46,165.23,24476735.0,0.0,165.23349,SmaCross,978,736649.9999999999,Broker,978,9897.990000000003,10063.220000000003,BuySell,978,,,Trades - Net Profit/Loss,978,,
979,AAPL,979,2017-11-17 23:59:59.999989,165.18,165.51,163.82,164.32,22677030.0,0.0,164.31604,SmaCross,979,736650.9999999999,Broker,979,9897.990000000003,10062.310000000003,BuySell,979,,,Trades - Net Profit/Loss,979,,
980,AAPL,980,2017-11-20 23:59:59.999989,164.45,164.71,163.75,164.15,16839785.0,0.0,164.151901,SmaCross,980,736653.9999999999,Broker,980,9897.990000000003,10062.140000000003,BuySell,980,,,Trades - Net Profit/Loss,980,,
981,AAPL,981,2017-11-21 23:59:59.999989,164.92,167.74,164.92,167.2,26023572.0,0.0,167.203537,SmaCross,981,736654.9999999999,Broker,981,9897.990000000003,10065.190000000004,BuySell,981,,,Trades - Net Profit/Loss,981,,
982,AAPL,982,2017-11-22 23:59:59.999989,167.42,169.0,167.12,168.96,26497422.0,0.0,168.961121,SmaCross,982,736655.9999999999,Broker,982,9897.990000000003,10066.950000000003,BuySell,982,,,Trades - Net Profit/Loss,982,,
983,AAPL,983,2017-11-24 23:59:59.999989,169.1,169.48,168.66,168.97,14524710.0,0.0,168.970795,SmaCross,983,736657.9999999999,Broker,983,9897.990000000003,10066.960000000003,BuySell,983,,,Trades - Net Profit/Loss,983,,
984,AAPL,984,2017-11-27 23:59:59.999989,169.05,169.08,167.4,168.12,21452338.0,0.0,168.120956,SmaCross,984,736660.9999999999,Broker,984,9897.990000000003,10066.110000000004,BuySell,984,,,Trades - Net Profit/Loss,984,,
985,AAPL,985,2017-11-28 23:59:59.999989,168.32,168.87,165.97,167.14,27367139.0,0.0,167.135941,SmaCross,985,736661.9999999999,Broker,985,9897.990000000003,10065.130000000003,BuySell,985,,,Trades - Net Profit/Loss,985,,
986,AAPL,986,2017-11-29 23:59:59.999989,166.71,166.99,161.43,163.67,43145730.0,0.0,163.669067,SmaCross,986,736662.9999999999,Broker,986,9897.990000000003,10061.660000000003,BuySell,986,,,Trades - Net Profit/Loss,986,,
987,AAPL,987,2017-11-30 23:59:59.999989,164.59,166.24,162.66,165.96,43001601.0,0.0,165.957764,SmaCross,987,736663.9999999999,Broker,987,9897.990000000003,10063.950000000003,BuySell,987,,,Trades - Net Profit/Loss,987,,
988,AAPL,988,2017-12-01 23:59:59.999989,164.12,165.78,162.72,165.19,41170931.0,0.0,165.185196,SmaCross,988,736664.9999999999,Broker,988,9897.990000000003,10063.180000000004,BuySell,988,,,Trades - Net Profit/Loss,988,,
989,AAPL,989,2017-12-04 23:59:59.999989,166.57,166.7,163.81,163.98,33697802.0,0.0,163.978043,SmaCross,989,736667.9999999999,Broker,989,9897.990000000003,10061.970000000003,BuySell,989,,,Trades - Net Profit/Loss,989,,
990,AAPL,990,2017-12-05 23:59:59.999989,163.26,165.64,162.63,163.82,28321257.0,0.0,163.823517,SmaCross,990,736668.9999999999,Broker,990,9897.990000000003,10061.810000000003,BuySell,990,,,Trades - Net Profit/Loss,990,,
991,AAPL,991,2017-12-06 23:59:59.999989,161.76,164.36,160.75,163.22,29574004.0,0.0,163.215149,SmaCross,991,736669.9999999999,Broker,991,9897.990000000003,10061.210000000003,BuySell,991,,,Trades - Net Profit/Loss,991,,
992,AAPL,992,2017-12-07 23:59:59.999989,163.23,164.6,163.12,163.51,26584812.0,0.0,163.514542,SmaCross,992,736670.9999999999,Broker,992,9897.990000000003,10061.500000000004,BuySell,992,,,Trades - Net Profit/Loss,992,,
993,AAPL,993,2017-12-08 23:59:59.999989,164.64,165.14,163.03,163.56,24184415.0,0.0,163.562775,SmaCross,993,736671.9999999999,Broker,993,9897.990000000003,10061.550000000003,BuySell,993,,,Trades - Net Profit/Loss,993,,
